Date,HomeTeam,AwayTeam,FTHG,FTAG
01/11/2025,Cultural Leonesa,Mirandes,3,2
01/11/2025,Leganes,Burgos,1,2
02/11/2025,Castellón,Malaga,2,1
02/11/2025,Cordoba,AD Ceuta FC,2,0
02/11/2025,FC Andorra,Cadiz,0,0
02/11/2025,Sporting Gijon,Las Palmas,0,0
02/11/2025,Zaragoza,Deportivo La Coruna,0,2
03/11/2025,Valladolid,Granada CF,2,1
05/11/2025,Real Sociedad II,Huesca,2,0
07/11/2025,Mirandes,Sporting Gijon,2,1
08/11/2025,Deportivo La Coruna,Cultural Leonesa,3,0
08/11/2025,Eibar,Albacete,3,2
08/11/2025,Huesca,FC Andorra,2,2
08/11/2025,Malaga,Cordoba,2,2
08/11/2025,Real Sociedad II,Leganes,2,1
09/11/2025,Cadiz,Valladolid,0,0
09/11/2025,Granada CF,Zaragoza,3,1
09/11/2025,Las Palmas,Racing Santander,3,1
10/11/2025,Burgos,Castellón,0,0
14/11/2025,Valladolid,Las Palmas,0,1
15/11/2025,Albacete,FC Andorra,1,0
15/11/2025,Castellón,Real Sociedad II,5,4
15/11/2025,Racing Santander,Granada CF,2,2
16/11/2025,AD Ceuta FC,Leganes,1,2
16/11/2025,Almeria,Cadiz,3,0
16/11/2025,Cordoba,Deportivo La Coruna,1,3
16/11/2025,Mirandes,Burgos,0,2
16/11/2025,Sporting Gijon,Eibar,1,1
16/11/2025,Zaragoza,Huesca,1,0
17/11/2025,Cultural Leonesa,Malaga,1,0
21/11/2025,Las Palmas,Albacete,2,1
22/11/2025,Eibar,Zaragoza,1,2
22/11/2025,FC Andorra,Castellón,1,3
22/11/2025,Granada CF,Cordoba,1,1
22/11/2025,Leganes,Almeria,0,3
23/11/2025,Burgos,Racing Santander,0,2
23/11/2025,Cadiz,Cultural Leonesa,1,2
23/11/2025,Deportivo La Coruna,AD Ceuta FC,2,1
23/11/2025,Huesca,Sporting Gijon,2,0
23/11/2025,Malaga,Mirandes,3,2
24/11/2025,Real Sociedad II,Valladolid,1,0
26/11/2025,AD Ceuta FC,Almeria,3,2
28/11/2025,Sporting Gijon,FC Andorra,1,1
29/11/2025,AD Ceuta FC,Burgos,1,0
29/11/2025,Albacete,Deportivo La Coruna,0,2
29/11/2025,Almeria,Huesca,0,0
29/11/2025,Cultural Leonesa,Granada CF,0,1
29/11/2025,Valladolid,Malaga,1,1
30/11/2025,Castellón,Las Palmas,1,0
30/11/2025,Cordoba,Cadiz,1,2
30/11/2025,Mirandes,Real Sociedad II,1,0
30/11/2025,Racing Santander,Eibar,4,0
30/11/2025,Zaragoza,Leganes,3,2
06/12/2025,FC Andorra,Almeria,1,2
06/12/2025,Huesca,Valladolid,1,4
06/12/2025,Real Sociedad II,Sporting Gijon,0,1
07/12/2025,Cadiz,Racing Santander,2,3
07/12/2025,Deportivo La Coruna,Castellón,1,3
07/12/2025,Eibar,Cultural Leonesa,1,2
07/12/2025,Granada CF,AD Ceuta FC,1,1
07/12/2025,Leganes,Cordoba,0,0
08/12/2025,Burgos,Albacete,0,1
08/12/2025,Las Palmas,Mirandes,0,0
08/12/2025,Malaga,Zaragoza,1,1
12/12/2025,Cultural Leonesa,Huesca,0,2
13/12/2025,Cordoba,Eibar,0,0
13/12/2025,Deportivo La Coruna,Real Sociedad II,0,3
13/12/2025,Racing Santander,Leganes,1,1
13/12/2025,Sporting Gijon,Granada CF,1,0
13/12/2025,Valladolid,FC Andorra,0,1
13/12/2025,Zaragoza,Cadiz,1,2
14/12/2025,AD Ceuta FC,Las Palmas,1,1
14/12/2025,Albacete,Malaga,1,3
14/12/2025,Almeria,Burgos,1,2
15/12/2025,Castellón,Mirandes,3,1
19/12/2025,Eibar,Valladolid,3,0
20/12/2025,FC Andorra,Deportivo La Coruna,1,0
20/12/2025,Huesca,Racing Santander,1,1
20/12/2025,Las Palmas,Cultural Leonesa,4,0
20/12/2025,Leganes,Sporting Gijon,0,1
21/12/2025,Burgos,Zaragoza,1,1
21/12/2025,Cadiz,Castellón,2,0
21/12/2025,Granada CF,Albacete,1,1
21/12/2025,Malaga,Almeria,2,1
21/12/2025,Mirandes,Cordoba,1,2
21/12/2025,Real Sociedad II,AD Ceuta FC,1,3
02/01/2026,Eibar,Mirandes,2,1
03/01/2026,Almeria,Granada CF,3,2
03/01/2026,Castellón,Huesca,4,1
03/01/2026,Cordoba,Burgos,2,0
03/01/2026,Cultural Leonesa,Real Sociedad II,1,1
03/01/2026,Valladolid,Racing Santander,1,1
04/01/2026,AD Ceuta FC,FC Andorra,2,1
04/01/2026,Albacete,Leganes,1,3
04/01/2026,Deportivo La Coruna,Cadiz,2,2
04/01/2026,Sporting Gijon,Malaga,1,3
04/01/2026,Zaragoza,Las Palmas,1,2
09/01/2026,Cadiz,Sporting Gijon,3,2
10/01/2026,Burgos,Eibar,1,0
10/01/2026,FC Andorra,Cultural Leonesa,1,1
10/01/2026,Las Palmas,Deportivo La Coruna,1,1
10/01/2026,Mirandes,Almeria,2,2
10/01/2026,Racing Santander,Zaragoza,2,3
10/01/2026,Real Sociedad II,Albacete,0,0
11/01/2026,Granada CF,Castellón,0,0
11/01/2026,Leganes,Valladolid,3,0
11/01/2026,Malaga,AD Ceuta FC,2,1
12/01/2026,Huesca,Cordoba,1,2
16/01/2026,Castellón,Leganes,2,0
17/01/2026,AD Ceuta FC,Valladolid,0,3
17/01/2026,Almeria,Deportivo La Coruna,1,2
17/01/2026,Cultural Leonesa,Sporting Gijon,2,4
17/01/2026,Zaragoza,Real Sociedad II,1,1
18/01/2026,Albacete,Cadiz,1,0
18/01/2026,Burgos,Huesca,1,0
18/01/2026,Cordoba,Malaga,0,1
18/01/2026,Mirandes,FC Andorra,1,2
18/01/2026,Racing Santander,Las Palmas,4,1
19/01/2026,Granada CF,Eibar,0,0
23/01/2026,Malaga,Burgos,3,0
24/01/2026,Cadiz,Granada CF,1,2
24/01/2026,Las Palmas,Cordoba,1,2
24/01/2026,Leganes,Real Sociedad II,2,0
24/01/2026,Sporting Gijon,Mirandes,3,0
24/01/2026,Valladolid,Albacete,0,1
25/01/2026,Deportivo La Coruna,Racing Santander,0,1
25/01/2026,Eibar,Almeria,1,0
25/01/2026,FC Andorra,Huesca,1,1
25/01/2026,Zaragoza,Castellón,0,0
26/01/2026,AD Ceuta FC,Cultural Leonesa,3,1
30/01/2026,Real Sociedad II,Las Palmas,1,1
31/01/2026,Albacete,Zaragoza,2,0
31/01/2026,Burgos,Leganes,2,1
31/01/2026,Cordoba,Valladolid,3,1
31/01/2026,Cultural Leonesa,Deportivo La Coruna,0,1
01/02/2026,Almeria,AD Ceuta FC,4,2
01/02/2026,Castellón,FC Andorra,2,0
01/02/2026,Eibar,Sporting Gijon,1,0
01/02/2026,Granada CF,Racing Santander,1,0
01/02/2026,Huesca,Cadiz,1,0
02/02/2026,Mirandes,Malaga,2,1
06/02/2026,Leganes,Granada CF,1,0
07/02/2026,FC Andorra,Real Sociedad II,1,2
07/02/2026,Las Palmas,Burgos,0,0
07/02/2026,Zaragoza,Eibar,1,1
08/02/2026,Cadiz,Almeria,1,2
08/02/2026,Deportivo La Coruna,Albacete,2,1
08/02/2026,Malaga,Cultural Leonesa,2,1
08/02/2026,Sporting Gijon,Huesca,2,1
08/02/2026,Valladolid,Castellón,0,4
09/02/2026,Racing Santander,Mirandes,1,0
13/02/2026,Almeria,FC Andorra,3,2
14/02/2026,Burgos,Cadiz,1,1
14/02/2026,Cordoba,Leganes,2,1
14/02/2026,Cultural Leonesa,Zaragoza,0,0
14/02/2026,Granada CF,Valladolid,5,1
15/02/2026,Albacete,Sporting Gijon,1,1
15/02/2026,Castellón,Deportivo La Coruna,2,0
15/02/2026,Eibar,Racing Santander,2,1
15/02/2026,Huesca,AD Ceuta FC,2,0
15/02/2026,Mirandes,Las Palmas,1,1
16/02/2026,Real Sociedad II,Malaga,2,1
20/02/2026,AD Ceuta FC,Granada CF,2,1
21/02/2026,Almeria,Cordoba,2,1
21/02/2026,Deportivo La Coruna,Eibar,1,0
21/02/2026,Huesca,Mirandes,1,2
21/02/2026,Las Palmas,Castellón,1,1
21/02/2026,Leganes,Cultural Leonesa,1,1
22/02/2026,FC Andorra,Zaragoza,2,1
22/02/2026,Malaga,Albacete,1,0
22/02/2026,Racing Santander,Burgos,1,0
22/02/2026,Sporting Gijon,Valladolid,2,2
23/02/2026,Cadiz,Real Sociedad II,0,2
25/02/2026,AD Ceuta FC,Cordoba,3,2
27/02/2026,Albacete,Almeria,1,1
28/02/2026,Castellón,Racing Santander,1,3
28/02/2026,Granada CF,Malaga,0,1
28/02/2026,Valladolid,Huesca,1,0
28/02/2026,Zaragoza,Burgos,0,1
01/03/2026,Cultural Leonesa,Las Palmas,0,3
01/03/2026,Eibar,Cadiz,3,1
01/03/2026,Mirandes,AD Ceuta FC,0,1
01/03/2026,Real Sociedad II,Deportivo La Coruna,2,3
02/03/2026,Cordoba,FC Andorra,1,4
02/03/2026,Sporting Gijon,Leganes,0,0
06/03/2026,Cadiz,Zaragoza,0,1
07/03/2026,Burgos,Mirandes,2,0
07/03/2026,Huesca,Albacete,0,0
07/03/2026,Malaga,Valladolid,3,3
07/03/2026,Real Sociedad II,Castellón,4,2
08/03/2026,Deportivo La Coruna,Granada CF,0,2
08/03/2026,FC Andorra,Sporting Gijon,1,0
08/03/2026,Las Palmas,AD Ceuta FC,4,0
08/03/2026,Leganes,Eibar,0,1
08/03/2026,Racing Santander,Cordoba,4,3
09/03/2026,Almeria,Cultural Leonesa,3,0
13/03/2026,Mirandes,Cadiz,0,2
14/03/2026,AD Ceuta FC,Deportivo La Coruna,1,2
14/03/2026,Cultural Leonesa,Racing Santander,1,2
14/03/2026,Valladolid,Leganes,3,2
14/03/2026,Zaragoza,Almeria,2,0
15/03/2026,Cordoba,Real Sociedad II,0,2
15/03/2026,Eibar,Burgos,0,0
15/03/2026,Granada CF,FC Andorra,1,1
15/03/2026,Malaga,Huesca,5,3
15/03/2026,Sporting Gijon,Castellón,4,1
16/03/2026,Albacete,Las Palmas,2,1
20/03/2026,Huesca,Almeria,1,3
21/03/2026,Cadiz,Malaga,0,3
21/03/2026,Deportivo La Coruna,Zaragoza,2,1
21/03/2026,FC Andorra,Eibar,0,1
21/03/2026,Leganes,AD Ceuta FC,5,2
21/03/2026,Racing Santander,Albacete,0,4
22/03/2026,Burgos,Cordoba,4,0
22/03/2026,Las Palmas,Sporting Gijon,1,0
22/03/2026,Mirandes,Valladolid,2,1
22/03/2026,Real Sociedad II,Granada CF,0,2
23/03/2026,Castellón,Cultural Leonesa,1,1
27/03/2026,Cordoba,Mirandes,2,2
28/03/2026,AD Ceuta FC,Cadiz,2,1
28/03/2026,Albacete,Castellón,1,1
28/03/2026,Granada CF,Huesca,4,2
28/03/2026,Malaga,Leganes,0,0
28/03/2026,Sporting Gijon,Deportivo La Coruna,1,1
28/03/2026,Valladolid,Burgos,0,1
29/03/2026,Almeria,Real Sociedad II,5,1
29/03/2026,Cultural Leonesa,FC Andorra,0,4
29/03/2026,Eibar,Las Palmas,3,1
29/03/2026,Zaragoza,Racing Santander,2,0
31/03/2026,Deportivo La Coruna,Cordoba,2,0
31/03/2026,Mirandes,Albacete,1,1
31/03/2026,Valladolid,Cadiz,3,0
01/04/2026,Burgos,AD Ceuta FC,1,1
01/04/2026,FC Andorra,Malaga,3,3
01/04/2026,Huesca,Cultural Leonesa,1,1
01/04/2026,Racing Santander,Sporting Gijon,3,1
02/04/2026,Castellón,Almeria,2,0
02/04/2026,Las Palmas,Granada CF,2,0
02/04/2026,Leganes,Zaragoza,1,1
02/04/2026,Real Sociedad II,Eibar,0,1
04/04/2026,Albacete,Burgos,2,3
04/04/2026,Cadiz,Cordoba,1,3
04/04/2026,Cultural Leonesa,Valladolid,1,0
04/04/2026,Deportivo La Coruna,Malaga,1,1
05/04/2026,Almeria,Leganes,2,1
05/04/2026,Eibar,AD Ceuta FC,3,0
05/04/2026,FC Andorra,Racing Santander,6,2
05/04/2026,Las Palmas,Huesca,2,1
05/04/2026,Zaragoza,Mirandes,1,2
06/04/2026,Castellón,Granada CF,3,2
06/04/2026,Sporting Gijon,Real Sociedad II,1,0
10/04/2026,AD Ceuta FC,Real Sociedad II,0,0
11/04/2026,Burgos,Sporting Gijon,1,0
11/04/2026,Cordoba,Zaragoza,1,0
11/04/2026,Leganes,Albacete,2,1
11/04/2026,Malaga,Las Palmas,2,0
12/04/2026,Cadiz,FC Andorra,0,1
12/04/2026,Granada CF,Cultural Leonesa,1,0
12/04/2026,Huesca,Deportivo La Coruna,1,1
12/04/2026,Mirandes,Castellón,2,2
12/04/2026,Racing Santander,Almeria,5,1
13/04/2026,Valladolid,Eibar,0,0
17/04/2026,Las Palmas,Leganes,2,0
17/04/2026,Real Sociedad II,Racing Santander,1,3
18/04/2026,Castellón,Burgos,3,1
18/04/2026,Cultural Leonesa,Cordoba,1,2
18/04/2026,Zaragoza,AD Ceuta FC,2,2
19/04/2026,Albacete,Granada CF,4,1
19/04/2026,Almeria,Malaga,3,2
19/04/2026,Eibar,Huesca,2,1
19/04/2026,FC Andorra,Valladolid,1,0
19/04/2026,Sporting Gijon,Cadiz,3,0
20/04/2026,Deportivo La Coruna,Mirandes,3,1
24/04/2026,Albacete,Eibar,0,3
25/04/2026,Burgos,Deportivo La Coruna,1,1
25/04/2026,Malaga,Castellón,2,3
25/04/2026,Valladolid,Real Sociedad II,1,0
26/04/2026,AD Ceuta FC,Racing Santander,0,0
26/04/2026,Cordoba,Sporting Gijon,3,2
26/04/2026,Granada CF,Almeria,2,4
26/04/2026,Huesca,Zaragoza,1,0
26/04/2026,Leganes,FC Andorra,0,4
26/04/2026,Mirandes,Cultural Leonesa,2,1
27/04/2026,Cadiz,Las Palmas,1,2
01/05/2026,Deportivo La Coruna,Leganes,2,1
01/05/2026,FC Andorra,Albacete,0,1
01/05/2026,Zaragoza,Granada CF,0,1
02/05/2026,Castellón,Cordoba,1,2
02/05/2026,Cultural Leonesa,Cadiz,2,2
02/05/2026,Eibar,Malaga,2,4
03/05/2026,Las Palmas,Valladolid,2,1
03/05/2026,Racing Santander,Huesca,4,2
03/05/2026,Real Sociedad II,Burgos,0,0
03/05/2026,Sporting Gijon,AD Ceuta FC,1,2
04/05/2026,Almeria,Mirandes,4,2
08/05/2026,Cadiz,Deportivo La Coruna,0,1
09/05/2026,AD Ceuta FC,Castellón,1,1
09/05/2026,Albacete,Cultural Leonesa,2,1
09/05/2026,Burgos,Almeria,0,0
09/05/2026,Malaga,Sporting Gijon,2,1
09/05/2026,Valladolid,Zaragoza,2,0
10/05/2026,Cordoba,Granada CF,1,0
10/05/2026,FC Andorra,Las Palmas,5,1
10/05/2026,Leganes,Racing Santander,1,2
10/05/2026,Mirandes,Eibar,0,1
11/05/2026,Huesca,Real Sociedad II,1,2
15/05/2026,Castellón,Cadiz,1,1
15/05/2026,Cordoba,Albacete,1,2
16/05/2026,AD Ceuta FC,Malaga,1,4
16/05/2026,Almeria,Las Palmas,1,2
16/05/2026,Cultural Leonesa,Eibar,2,1
16/05/2026,Granada CF,Burgos,0,1
16/05/2026,Racing Santander,Valladolid,4,1
16/05/2026,Real Sociedad II,Mirandes,2,2
17/05/2026,Deportivo La Coruna,FC Andorra,2,1
17/05/2026,Zaragoza,Sporting Gijon,1,3
18/05/2026,Leganes,Huesca,0,0
24/05/2026,Albacete,Real Sociedad II,3,1
24/05/2026,Cadiz,Leganes,3,0
24/05/2026,Cultural Leonesa,Burgos,0,2
24/05/2026,Eibar,Cordoba,2,0
24/05/2026,FC Andorra,AD Ceuta FC,0,2
24/05/2026,Huesca,Castellón,0,1
24/05/2026,Las Palmas,Zaragoza,1,1
24/05/2026,Malaga,Racing Santander,1,1
24/05/2026,Mirandes,Granada CF,3,1
24/05/2026,Sporting Gijon,Almeria,3,1
24/05/2026,Valladolid,Deportivo La Coruna,0,2
30/05/2026,AD Ceuta FC,Albacete,1,0
30/05/2026,Granada CF,Sporting Gijon,1,2
30/05/2026,Real Sociedad II,Cultural Leonesa,1,1
31/05/2026,Almeria,Valladolid,1,0
31/05/2026,Burgos,FC Andorra,1,0
31/05/2026,Castellón,Eibar,2,1
31/05/2026,Cordoba,Huesca,1,1
31/05/2026,Deportivo La Coruna,Las Palmas,1,2
31/05/2026,Leganes,Mirandes,1,0
31/05/2026,Racing Santander,Cadiz,4,1
31/05/2026,Zaragoza,Malaga,0,2
06/06/2026,Castellón,Almeria,1,1
07/06/2026,Las Palmas,Malaga,0,1
09/06/2026,Almeria,Castellón,3,2
10/06/2026,Malaga,Las Palmas,1,1
14/06/2026,Malaga,Almeria,0,0
20/06/2026,Almeria,Malaga,1,2
