Date,HomeTeam,AwayTeam,FTHG,FTAG
27/09/2025,Getafe,Levante,1,1
27/09/2025,Ath Madrid,Real Madrid,5,2
27/09/2025,Mallorca,Alaves,1,0
27/09/2025,Villarreal,Ath Bilbao,1,0
28/09/2025,Vallecano,Sevilla,0,1
28/09/2025,Elche,Celta,2,1
28/09/2025,Barcelona,Sociedad,2,1
28/09/2025,Betis,Osasuna,2,0
30/09/2025,Valencia,Oviedo,1,2
03/10/2025,Osasuna,Getafe,2,1
04/10/2025,Oviedo,Levante,0,2
04/10/2025,Girona,Valencia,2,1
04/10/2025,Ath Bilbao,Mallorca,2,1
04/10/2025,Real Madrid,Villarreal,3,1
05/10/2025,Alaves,Elche,3,1
05/10/2025,Sevilla,Barcelona,4,1
05/10/2025,Espanol,Betis,1,2
05/10/2025,Sociedad,Vallecano,0,1
05/10/2025,Celta,Ath Madrid,1,1
17/10/2025,Oviedo,Espanol,0,2
18/10/2025,Sevilla,Mallorca,1,3
18/10/2025,Barcelona,Girona,2,1
18/10/2025,Villarreal,Betis,2,2
18/10/2025,Ath Madrid,Osasuna,1,0
19/10/2025,Elche,Ath Bilbao,0,0
19/10/2025,Celta,Sociedad,1,1
19/10/2025,Levante,Vallecano,0,3
19/10/2025,Getafe,Real Madrid,0,1
20/10/2025,Alaves,Valencia,0,0
24/10/2025,Sociedad,Sevilla,2,1
25/10/2025,Girona,Oviedo,3,3
25/10/2025,Espanol,Elche,1,0
25/10/2025,Ath Bilbao,Getafe,0,1
25/10/2025,Valencia,Villarreal,0,2
26/10/2025,Mallorca,Levante,1,1
26/10/2025,Real Madrid,Barcelona,2,1
26/10/2025,Osasuna,Celta,2,3
26/10/2025,Vallecano,Alaves,1,0
27/10/2025,Betis,Ath Madrid,0,2
31/10/2025,Getafe,Girona,2,1
01/11/2025,Villarreal,Vallecano,4,0
01/11/2025,Ath Madrid,Sevilla,3,0
01/11/2025,Sociedad,Ath Bilbao,3,2
01/11/2025,Real Madrid,Valencia,4,0
02/11/2025,Levante,Celta,1,2
02/11/2025,Alaves,Espanol,2,1
02/11/2025,Barcelona,Elche,3,1
02/11/2025,Betis,Mallorca,3,0
03/11/2025,Oviedo,Osasuna,0,0
07/11/2025,Elche,Sociedad,1,1
08/11/2025,Girona,Alaves,1,0
08/11/2025,Sevilla,Osasuna,1,0
08/11/2025,Ath Madrid,Levante,3,1
08/11/2025,Espanol,Villarreal,0,2
09/11/2025,Ath Bilbao,Oviedo,1,0
09/11/2025,Vallecano,Real Madrid,0,0
09/11/2025,Mallorca,Getafe,1,0
09/11/2025,Valencia,Betis,1,1
09/11/2025,Celta,Barcelona,2,4
21/11/2025,Valencia,Levante,1,0
22/11/2025,Alaves,Celta,0,1
22/11/2025,Barcelona,Ath Bilbao,4,0
22/11/2025,Osasuna,Sociedad,1,3
22/11/2025,Villarreal,Mallorca,2,1
23/11/2025,Oviedo,Vallecano,0,0
23/11/2025,Betis,Girona,1,1
23/11/2025,Getafe,Ath Madrid,0,1
23/11/2025,Elche,Real Madrid,2,2
24/11/2025,Espanol,Sevilla,2,1
28/11/2025,Getafe,Elche,1,0
29/11/2025,Mallorca,Osasuna,2,2
29/11/2025,Barcelona,Alaves,3,1
29/11/2025,Levante,Ath Bilbao,0,2
29/11/2025,Ath Madrid,Oviedo,2,0
30/11/2025,Sociedad,Villarreal,2,3
30/11/2025,Sevilla,Betis,0,2
30/11/2025,Celta,Espanol,0,1
30/11/2025,Girona,Real Madrid,1,1
01/12/2025,Vallecano,Valencia,1,1
02/12/2025,Barcelona,Ath Madrid,3,1
03/12/2025,Ath Bilbao,Real Madrid,0,3
05/12/2025,Oviedo,Mallorca,0,0
06/12/2025,Villarreal,Getafe,2,0
06/12/2025,Alaves,Sociedad,1,0
06/12/2025,Betis,Barcelona,3,5
06/12/2025,Ath Bilbao,Ath Madrid,1,0
07/12/2025,Elche,Girona,3,0
07/12/2025,Valencia,Sevilla,1,1
07/12/2025,Espanol,Vallecano,1,0
07/12/2025,Real Madrid,Celta,0,2
08/12/2025,Osasuna,Levante,2,0
12/12/2025,Sociedad,Girona,1,2
13/12/2025,Ath Madrid,Valencia,2,1
13/12/2025,Mallorca,Elche,3,1
13/12/2025,Barcelona,Osasuna,2,0
13/12/2025,Getafe,Espanol,0,1
14/12/2025,Sevilla,Oviedo,4,0
14/12/2025,Celta,Ath Bilbao,2,0
14/12/2025,Alaves,Real Madrid,1,2
15/12/2025,Vallecano,Betis,0,0
19/12/2025,Valencia,Mallorca,1,1
20/12/2025,Oviedo,Celta,0,0
20/12/2025,Levante,Sociedad,1,1
20/12/2025,Osasuna,Alaves,3,0
20/12/2025,Real Madrid,Sevilla,2,0
21/12/2025,Girona,Ath Madrid,0,3
21/12/2025,Villarreal,Barcelona,0,2
21/12/2025,Elche,Vallecano,4,0
21/12/2025,Betis,Getafe,4,0
22/12/2025,Ath Bilbao,Espanol,1,2
02/01/2026,Vallecano,Getafe,1,1
03/01/2026,Celta,Valencia,4,1
03/01/2026,Osasuna,Ath Bilbao,1,1
03/01/2026,Elche,Villarreal,1,3
03/01/2026,Espanol,Barcelona,0,2
04/01/2026,Sevilla,Levante,0,3
04/01/2026,Real Madrid,Betis,5,1
04/01/2026,Alaves,Oviedo,1,1
04/01/2026,Mallorca,Girona,1,2
04/01/2026,Sociedad,Ath Madrid,1,1
09/01/2026,Getafe,Sociedad,1,2
10/01/2026,Oviedo,Betis,1,1
10/01/2026,Villarreal,Alaves,3,1
10/01/2026,Girona,Osasuna,1,0
10/01/2026,Valencia,Elche,1,1
11/01/2026,Vallecano,Mallorca,2,1
11/01/2026,Levante,Espanol,1,1
12/01/2026,Sevilla,Celta,0,1
16/01/2026,Espanol,Girona,0,2
17/01/2026,Real Madrid,Levante,2,0
17/01/2026,Mallorca,Ath Bilbao,3,2
17/01/2026,Osasuna,Oviedo,3,2
17/01/2026,Betis,Villarreal,2,0
18/01/2026,Getafe,Valencia,0,1
18/01/2026,Ath Madrid,Alaves,1,0
18/01/2026,Celta,Vallecano,3,0
18/01/2026,Sociedad,Barcelona,2,1
19/01/2026,Elche,Sevilla,2,2
23/01/2026,Levante,Elche,3,2
24/01/2026,Vallecano,Osasuna,1,3
24/01/2026,Valencia,Espanol,3,2
24/01/2026,Sevilla,Ath Bilbao,2,1
24/01/2026,Villarreal,Real Madrid,0,2
25/01/2026,Ath Madrid,Mallorca,3,0
25/01/2026,Barcelona,Oviedo,3,0
25/01/2026,Sociedad,Celta,3,1
25/01/2026,Alaves,Betis,2,1
26/01/2026,Girona,Getafe,1,1
30/01/2026,Espanol,Alaves,1,2
31/01/2026,Oviedo,Girona,1,0
31/01/2026,Osasuna,Villarreal,2,2
31/01/2026,Levante,Ath Madrid,0,0
31/01/2026,Elche,Barcelona,1,3
01/02/2026,Real Madrid,Vallecano,2,1
01/02/2026,Betis,Valencia,2,1
01/02/2026,Getafe,Celta,0,0
01/02/2026,Ath Bilbao,Sociedad,1,1
02/02/2026,Mallorca,Sevilla,4,1
06/02/2026,Celta,Osasuna,1,2
07/02/2026,Barcelona,Mallorca,3,0
07/02/2026,Sociedad,Elche,3,1
