Date,HomeTeam,AwayTeam,FTHG,FTAG
04/10/2025,Werder Bremen,St Pauli,1,0
04/10/2025,Ein Frankfurt,Bayern Munich,0,3
05/10/2025,Stuttgart,Heidenheim,1,0
05/10/2025,Hamburg,Mainz,4,0
05/10/2025,M'gladbach,Freiburg,0,0
17/10/2025,Union Berlin,M'gladbach,3,1
18/10/2025,FC Koln,Augsburg,1,1
18/10/2025,Heidenheim,Werder Bremen,2,2
18/10/2025,Mainz,Leverkusen,3,4
18/10/2025,RB Leipzig,Hamburg,2,1
18/10/2025,Wolfsburg,Stuttgart,0,3
18/10/2025,Bayern Munich,Dortmund,2,1
19/10/2025,Freiburg,Ein Frankfurt,2,2
19/10/2025,St Pauli,Hoffenheim,0,3
24/10/2025,Werder Bremen,Union Berlin,1,0
25/10/2025,Augsburg,RB Leipzig,0,6
25/10/2025,Ein Frankfurt,St Pauli,2,0
25/10/2025,Hamburg,Wolfsburg,0,1
25/10/2025,Hoffenheim,Heidenheim,3,1
25/10/2025,M'gladbach,Bayern Munich,0,3
25/10/2025,Dortmund,FC Koln,1,0
26/10/2025,Leverkusen,Freiburg,2,0
26/10/2025,Stuttgart,Mainz,2,1
31/10/2025,Augsburg,Dortmund,0,1
01/11/2025,Heidenheim,Ein Frankfurt,1,1
01/11/2025,Mainz,Werder Bremen,1,1
01/11/2025,RB Leipzig,Stuttgart,3,1
01/11/2025,St Pauli,M'gladbach,0,4
01/11/2025,Union Berlin,Freiburg,0,0
01/11/2025,Bayern Munich,Leverkusen,3,0
02/11/2025,FC Koln,Hamburg,4,1
02/11/2025,Wolfsburg,Hoffenheim,2,3
07/11/2025,Werder Bremen,Wolfsburg,2,1
08/11/2025,Hamburg,Dortmund,1,1
08/11/2025,Hoffenheim,RB Leipzig,3,1
08/11/2025,Leverkusen,Heidenheim,6,0
08/11/2025,Union Berlin,Bayern Munich,2,2
08/11/2025,M'gladbach,FC Koln,3,1
09/11/2025,Freiburg,St Pauli,2,1
09/11/2025,Stuttgart,Augsburg,3,2
09/11/2025,Ein Frankfurt,Mainz,1,0
21/11/2025,Mainz,Hoffenheim,1,1
22/11/2025,Augsburg,Hamburg,1,0
22/11/2025,Bayern Munich,Freiburg,6,2
22/11/2025,Dortmund,Stuttgart,3,3
22/11/2025,Heidenheim,M'gladbach,0,3
22/11/2025,Wolfsburg,Leverkusen,1,3
22/11/2025,FC Koln,Ein Frankfurt,3,4
23/11/2025,RB Leipzig,Werder Bremen,2,0
23/11/2025,St Pauli,Union Berlin,0,1
28/11/2025,M'gladbach,RB Leipzig,0,0
29/11/2025,Bayern Munich,St Pauli,3,1
29/11/2025,Hoffenheim,Augsburg,3,0
29/11/2025,Union Berlin,Heidenheim,1,2
29/11/2025,Werder Bremen,FC Koln,1,1
